time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.620190,0.0456359284396,-0.59633503129,0.102009722394,0.740145730155,-0.0928058376671,1.39170406981,2.03942745749,100.0,-0.518102011108,-0.198267016834,-0.0187912646516,1.79015557946,-0.00958737992428,0.112364092713,0.00498543756063,0.0
0.630171,0.0452524332426,-0.596718526487,0.101626227197,0.738995244564,-0.093189332864,1.39170406981,2.04019444789,100.0,-0.517718515911,-0.198267016834,-0.0191747598486,1.78938858907,-0.0107378655152,0.11274758791,0.00498543756063,0.0
0.640181,0.0460194236366,-0.59633503129,0.101626227197,0.740145730155,-0.093189332864,1.39208756501,2.04019444789,100.0,-0.518102011108,-0.198650512031,-0.0180242742577,1.78977208427,-0.0103543703182,0.11274758791,0.00498543756063,0.0
0.650149,0.0456359284396,-0.59633503129,0.101242732,0.739762234958,-0.0928058376671,1.3924710602,2.03981095269,100.0,-0.517335020714,-0.198650512031,-0.0187912646516,1.78977208427,-0.0103543703182,0.112364092713,0.0053689327576,0.0
0.660259,0.0464029188335,-0.595951536093,0.102009722394,0.740145730155,-0.093189332864,1.39170406981,2.03981095269,100.0,-0.518485506305,-0.198650512031,-0.0187912646516,1.79015557946,-0.0103543703182,0.11274758791,0.0053689327576,0.0
0.670236,0.0460194236366,-0.596718526487,0.102393217591,0.740529225352,-0.0928058376671,1.39208756501,2.04057794308,100.0,-0.517335020714,-0.198267016834,-0.0184077694546,1.79015557946,-0.0103543703182,0.11274758791,0.0053689327576,0.0
0.680192,0.0464029188335,-0.59633503129,0.102009722394,0.739378739761,-0.0928058376671,1.39208756501,2.04019444789,100.0,-0.517718515911,-0.198650512031,-0.0191747598486,1.79015557946,-0.0111213607122,0.112364092713,0.00498543756063,0.0
0.690168,0.0456359284396,-0.59633503129,0.101242732,0.740529225352,-0.0928058376671,1.3924710602,2.03981095269,100.0,-0.518102011108,-0.199034007228,-0.0191747598486,1.78938858907,-0.00920388472731,0.11274758791,0.00460194236366,0.0
0.700167,0.0456359284396,-0.59633503129,0.102009722394,0.739762234958,-0.0928058376671,1.39170406981,2.04019444789,100.0,-0.518102011108,-0.198267016834,-0.0184077694546,1.79015557946,-0.0107378655152,0.113131083107,0.00460194236366,0.0
0.710583,0.0460194236366,-0.59633503129,0.101242732,0.740145730155,-0.093189332864,1.39170406981,2.03981095269,100.0,-0.517718515911,-0.198650512031,-0.0180242742577,1.78938858907,-0.00997087512126,0.112364092713,0.00498543756063,0.0
0.720171,0.0460194236366,-0.59633503129,0.102009722394,0.740529225352,-0.093189332864,1.39208756501,2.03981095269,100.0,-0.518102011108,-0.199034007228,-0.0191747598486,1.79015557946,-0.0107378655152,0.11274758791,0.00498543756063,0.0
0.730165,0.0464029188335,-0.59633503129,0.101242732,0.739762234958,-0.0928058376671,1.39170406981,2.04096143828,100.0,-0.517718515911,-0.198650512031,-0.0184077694546,1.78977208427,-0.00997087512126,0.111980597516,0.0053689327576,0.0
0.740172,0.0460194236366,-0.59633503129,0.101242732,0.739762234958,-0.0928058376671,1.39208756501,2.04019444789,100.0,-0.518485506305,-0.198650512031,-0.0187912646516,1.79015557946,-0.00997087512126,0.111980597516,0.0053689327576,0.0
0.750181,0.0464029188335,-0.59633503129,0.102009722394,0.739762234958,-0.093572828061,1.39208756501,2.03981095269,100.0,-0.517718515911,-0.197883521637,-0.0187912646516,1.78977208427,-0.0115048559091,0.111980597516,0.00498543756063,0.0
0.760182,0.0464029188335,-0.595951536093,0.102009722394,0.739762234958,-0.093189332864,1.39170406981,2.04019444789,100.0,-0.518102011108,-0.198267016834,-0.0187912646516,1.79015557946,-0.0107378655152,0.112364092713,0.00575242795457,0.0
0.770174,0.0464029188335,-0.597102021684,0.101242732,0.740145730155,-0.0920388472731,1.39208756501,2.04019444789,100.0,-0.517718515911,-0.198267016834,-0.0187912646516,1.78977208427,-0.0103543703182,0.112364092713,0.00498543756063,0.0
0.780177,0.0456359284396,-0.59633503129,0.102393217591,0.739378739761,-0.093189332864,1.39208756501,2.03942745749,100.0,-0.518485506305,-0.198267016834,-0.0184077694546,1.78977208427,-0.0103543703182,0.11274758791,0.00498543756063,0.0
0.790180,0.0460194236366,-0.595951536093,0.102009722394,0.740529225352,-0.0920388472731,1.39170406981,2.03981095269,100.0,-0.518102011108,-0.198267016834,-0.0191747598486,1.79015557946,-0.00997087512126,0.112364092713,0.00498543756063,0.0
0.800193,0.0464029188335,-0.595951536093,0.101242732,0.739762234958,-0.0924223424701,1.39208756501,2.03942745749,100.0,-0.518102011108,-0.198267016834,-0.0187912646516,1.79015557946,-0.0107378655152,0.113131083107,0.0053689327576,0.0
0.810175,0.0464029188335,-0.596718526487,0.101626227197,0.738995244564,-0.093189332864,1.39170406981,2.03942745749,100.0,-0.518102011108,-0.198267016834,-0.0184077694546,1.79053907466,-0.00997087512126,0.112364092713,0.00498543756063,0.0
0.820189,0.0464029188335,-0.59633503129,0.102009722394,0.740529225352,-0.0920388472731,1.39170406981,2.03981095269,100.0,-0.517718515911,-0.198650512031,-0.0176407790607,1.79015557946,-0.00997087512126,0.11274758791,0.00575242795457,0.0
0.830177,0.0460194236366,-0.59633503129,0.101242732,0.739762234958,-0.0920388472731,1.39208756501,2.04057794308,100.0,-0.517718515911,-0.198267016834,-0.0184077694546,1.79015557946,-0.0107378655152,0.111980597516,0.00460194236366,0.0
0.840180,0.0464029188335,-0.596718526487,0.101242732,0.740145730155,-0.0928058376671,1.3924710602,2.04019444789,100.0,-0.518102011108,-0.199417502425,-0.0184077694546,1.78977208427,-0.0103543703182,0.11274758791,0.00460194236366,0.0
0.850180,0.0464029188335,-0.595951536093,0.102009722394,0.740145730155,-0.0928058376671,1.39170406981,2.03981095269,100.0,-0.517718515911,-0.198650512031,-0.0191747598486,1.79053907466,-0.0103543703182,0.111980597516,0.00460194236366,0.0
0.860179,0.0464029188335,-0.59633503129,0.100859236803,0.740529225352,-0.0928058376671,1.39208756501,2.03981095269,100.0,-0.517335020714,-0.198650512031,-0.0187912646516,1.79015557946,-0.0103543703182,0.11274758791,0.00498543756063,0.0
0.870177,0.0456359284396,-0.595951536093,0.101626227197,0.740145730155,-0.0928058376671,1.3924710602,2.04019444789,100.0,-0.518485506305,-0.198267016834,-0.0184077694546,1.78938858907,-0.0107378655152,0.11274758791,0.00460194236366,0.0
0.880178,0.0460194236366,-0.595951536093,0.102009722394,0.739378739761,-0.093572828061,1.39208756501,2.04019444789,100.0,-0.517718515911,-0.198267016834,-0.0184077694546,1.79015557946,-0.0107378655152,0.113131083107,0.00498543756063,0.0
0.890174,0.0460194236366,-0.596718526487,0.102009722394,0.740145730155,-0.0928058376671,1.39208756501,2.04057794308,100.0,-0.518102011108,-0.198650512031,-0.0180242742577,1.79015557946,-0.0107378655152,0.112364092713,0.00613592315154,0.0
0.900175,0.0464029188335,-0.59633503129,0.100859236803,0.739762234958,-0.093189332864,1.39208756501,2.04019444789,100.0,-0.517335020714,-0.199034007228,-0.0184077694546,1.78977208427,-0.0103543703182,0.111980597516,0.00498543756063,0.0
0.910180,0.0456359284396,-0.595951536093,0.101626227197,0.740145730155,-0.093572828061,1.39208756501,2.03942745749,100.0,-0.517335020714,-0.199034007228,-0.0184077694546,1.79015557946,-0.00997087512126,0.11274758791,0.00460194236366,0.0
0.920178,0.0467864140305,-0.59633503129,0.102009722394,0.740145730155,-0.093189332864,1.39170406981,2.04057794308,100.0,-0.517718515911,-0.198650512031,-0.0191747598486,1.78977208427,-0.00997087512126,0.111980597516,0.00498543756063,0.0
0.930187,0.0460194236366,-0.59633503129,0.102009722394,0.740145730155,-0.093572828061,1.3924710602,2.03981095269,100.0,-0.518869001502,-0.198267016834,-0.0187912646516,1.79015557946,-0.00997087512126,0.11274758791,0.0053689327576,0.0
0.940177,0.0460194236366,-0.59633503129,0.100859236803,0.740145730155,-0.093189332864,1.39208756501,2.04019444789,100.0,-0.518485506305,-0.199417502425,-0.0184077694546,1.78977208427,-0.0107378655152,0.111980597516,0.00498543756063,0.0
0.950173,0.0464029188335,-0.595951536093,0.102009722394,0.739378739761,-0.093189332864,1.3924710602,2.04019444789,100.0,-0.518102011108,-0.198650512031,-0.0187912646516,1.78977208427,-0.0103543703182,0.112364092713,0.00498543756063,0.0
0.960182,0.0467864140305,-0.59633503129,0.101626227197,0.739378739761,-0.093956323258,1.39208756501,2.03981095269,100.0,-0.517718515911,-0.198267016834,-0.0184077694546,1.78977208427,-0.0107378655152,0.111980597516,0.00460194236366,0.0
0.970202,0.0456359284396,-0.596718526487,0.101626227197,0.739762234958,-0.0928058376671,1.39170406981,2.03981095269,100.0,-0.518102011108,-0.198650512031,-0.0187912646516,1.79015557946,-0.00997087512126,0.11274758791,0.0053689327576,0.0
0.980181,0.0460194236366,-0.595951536093,0.102009722394,0.740145730155,-0.093956323258,1.39208756501,2.04019444789,100.0,-0.518102011108,-0.198650512031,-0.0184077694546,1.78938858907,-0.00997087512126,0.111980597516,0.0053689327576,0.0
0.990173,0.0464029188335,-0.59633503129,0.101626227197,0.739762234958,-0.093189332864,1.39208756501,2.04019444789,100.0,-0.518102011108,-0.198267016834,-0.0184077694546,1.79015557946,-0.00997087512126,0.112364092713,0.0053689327576,0.0
1.000178,0.0464029188335,-0.596718526487,0.102393217591,0.739378739761,-0.0928058376671,1.39208756501,2.03981095269,100.0,-0.518102011108,-0.198650512031,-0.0184077694546,1.78938858907,-0.0103543703182,0.112364092713,0.00498543756063,0.0
1.010179,0.0456359284396,-0.595951536093,0.102009722394,0.740145730155,-0.093956323258,1.39208756501,2.04057794308,100.0,-0.517718515911,-0.198267016834,-0.0191747598486,1.79015557946,-0.00997087512126,0.111980597516,0.00498543756063,0.0
1.020175,0.0452524332426,-0.59633503129,0.102009722394,0.740529225352,-0.0920388472731,1.39208756501,2.04057794308,100.0,-0.517718515911,-0.198267016834,-0.0187912646516,1.78977208427,-0.0107378655152,0.112364092713,0.00498543756063,0.0
1.030178,0.0464029188335,-0.59633503129,0.102393217591,0.739762234958,-0.0928058376671,1.39208756501,2.04019444789,100.0,-0.518102011108,-0.198650512031,-0.0184077694546,1.78977208427,-0.0111213607122,0.111980597516,0.0053689327576,0.0
1.040179,0.0467864140305,-0.595951536093,0.101626227197,0.740529225352,-0.0920388472731,1.3924710602,2.03981095269,100.0,-0.517718515911,-0.198650512031,-0.0184077694546,1.78977208427,-0.0103543703182,0.112364092713,0.00460194236366,0.0
1.050201,0.0460194236366,-0.596718526487,0.102393217591,0.740145730155,-0.093189332864,1.3924710602,2.03981095269,100.0,-0.518485506305,-0.198650512031,-0.0187912646516,1.79053907466,-0.0107378655152,0.112364092713,0.0053689327576,0.0
1.060229,0.0464029188335,-0.59633503129,0.101242732,0.740145730155,-0.093572828061,1.3924710602,2.04019444789,100.0,-0.517718515911,-0.197883521637,-0.0184077694546,1.79015557946,-0.0103543703182,0.112364092713,0.0053689327576,0.0
1.070185,0.0464029188335,-0.59633503129,0.101242732,0.739762234958,-0.0928058376671,1.39208756501,2.03981095269,100.0,-0.517718515911,-0.199034007228,-0.0184077694546,1.78977208427,-0.0103543703182,0.112364092713,0.00498543756063,0.0
1.080175,0.0460194236366,-0.59633503129,0.102009722394,0.738995244564,-0.0928058376671,1.39170406981,2.03942745749,100.0,-0.517718515911,-0.199417502425,-0.0184077694546,1.79015557946,-0.0107378655152,0.113131083107,0.00498543756063,0.0
1.090174,0.0456359284396,-0.59633503129,0.101626227197,0.740529225352,-0.0928058376671,1.3924710602,2.04019444789,100.0,-0.518485506305,-0.197883521637,-0.0187912646516,1.78977208427,-0.0103543703182,0.112364092713,0.00498543756063,0.0
1.100179,0.0460194236366,-0.596718526487,0.101242732,0.740145730155,-0.0928058376671,1.39208756501,2.04057794308,100.0,-0.518102011108,-0.197883521637,-0.0187912646516,1.78977208427,-0.00997087512126,0.11274758791,0.00460194236366,0.0
1.110176,0.0464029188335,-0.59633503129,0.101626227197,0.740145730155,-0.0928058376671,1.39208756501,2.04019444789,100.0,-0.517718515911,-0.198267016834,-0.0187912646516,1.78977208427,-0.0103543703182,0.112364092713,0.0053689327576,0.0
1.120179,0.0456359284396,-0.59633503129,0.101626227197,0.740529225352,-0.0928058376671,1.3924710602,2.03981095269,100.0,-0.517335020714,-0.198267016834,-0.0187912646516,1.79015557946,-0.0103543703182,0.11274758791,0.00460194236366,0.0
1.130174,0.0464029188335,-0.59633503129,0.101242732,0.740145730155,-0.0928058376671,1.39170406981,2.04057794308,100.0,-0.517335020714,-0.198267016834,-0.0191747598486,1.78977208427,-0.0103543703182,0.112364092713,0.00460194236366,0.0
1.140201,0.0456359284396,-0.59633503129,0.102009722394,0.739762234958,-0.0924223424701,1.3924710602,2.04019444789,100.0,-0.518869001502,-0.198267016834,-0.0184077694546,1.79015557946,-0.0103543703182,0.111980597516,0.00498543756063,0.0
1.150174,0.0464029188335,-0.596718526487,0.102009722394,0.739762234958,-0.0920388472731,1.39208756501,2.04057794308,100.0,-0.518869001502,-0.198650512031,-0.0180242742577,1.78938858907,-0.00997087512126,0.112364092713,0.00498543756063,0.0
1.160179,0.0460194236366,-0.596718526487,0.100859236803,0.739762234958,-0.0928058376671,1.39170406981,2.04057794308,100.0,-0.517718515911,-0.198267016834,-0.0184077694546,1.79015557946,-0.0107378655152,0.11274758791,0.00498543756063,0.0
1.170179,0.0460194236366,-0.59633503129,0.102393217591,0.739762234958,-0.0920388472731,1.39208756501,2.04019444789,100.0,-0.518102011108,-0.198650512031,-0.0187912646516,1.78977208427,-0.0103543703182,0.111980597516,0.00460194236366,0.0
1.180177,0.0460194236366,-0.596718526487,0.101242732,0.739378739761,-0.093956323258,1.39208756501,2.03981095269,100.0,-0.517335020714,-0.198650512031,-0.0180242742577,1.79015557946,-0.0103543703182,0.111980597516,0.0053689327576,0.0
1.190177,0.0460194236366,-0.596718526487,0.101242732,0.740145730155,-0.0928058376671,1.3924710602,2.04019444789,100.0,-0.518485506305,-0.198267016834,-0.0184077694546,1.78977208427,-0.0111213607122,0.111980597516,0.0053689327576,0.0
1.200173,0.0464029188335,-0.595951536093,0.101626227197,0.740145730155,-0.0924223424701,1.39208756501,2.03981095269,100.0,-0.517718515911,-0.198650512031,-0.0187912646516,1.79015557946,-0.0107378655152,0.11274758791,0.0053689327576,0.0
1.210177,0.0467864140305,-0.595951536093,0.101626227197,0.740529225352,-0.0928058376671,1.3928545554,2.03981095269,100.0,-0.518485506305,-0.197883521637,-0.0184077694546,1.78977208427,-0.0107378655152,0.112364092713,0.00498543756063,0.0
1.220177,0.0460194236366,-0.59633503129,0.101242732,0.740912720549,-0.0928058376671,1.3924710602,2.04019444789,100.0,-0.518102011108,-0.198650512031,-0.0180242742577,1.79015557946,-0.0107378655152,0.111980597516,0.00460194236366,0.0
1.230228,0.0464029188335,-0.59633503129,0.102009722394,0.740145730155,-0.093189332864,1.39170406981,2.03981095269,100.0,-0.518102011108,-0.198267016834,-0.0180242742577,1.79015557946,-0.0107378655152,0.111980597516,0.00498543756063,0.0
1.240211,0.0460194236366,-0.59633503129,0.101626227197,0.740145730155,-0.093189332864,1.39208756501,2.04019444789,100.0,-0.518102011108,-0.198650512031,-0.0191747598486,1.78977208427,-0.00997087512126,0.111980597516,0.00498543756063,0.0
1.250174,0.0464029188335,-0.59633503129,0.101626227197,0.739762234958,-0.0928058376671,1.39170406981,2.03942745749,100.0,-0.517718515911,-0.198650512031,-0.0184077694546,1.79015557946,-0.0103543703182,0.11274758791,0.00498543756063,0.0
1.260177,0.0460194236366,-0.595951536093,0.102009722394,0.740145730155,-0.0920388472731,1.39170406981,2.03981095269,100.0,-0.518102011108,-0.197883521637,-0.0180242742577,1.78938858907,-0.00997087512126,0.112364092713,0.00498543756063,0.0
1.270197,0.0464029188335,-0.59633503129,0.101626227197,0.739762234958,-0.0928058376671,1.39208756501,2.03981095269,100.0,-0.518869001502,-0.197883521637,-0.0184077694546,1.79053907466,-0.00997087512126,0.111980597516,0.00498543756063,0.0
1.280198,0.0464029188335,-0.59633503129,0.101626227197,0.740529225352,-0.093189332864,1.39208756501,2.04057794308,100.0,-0.517718515911,-0.198650512031,-0.0180242742577,1.79015557946,-0.0107378655152,0.112364092713,0.0053689327576,0.0
1.290182,0.0467864140305,-0.59633503129,0.102009722394,0.739762234958,-0.0920388472731,1.39208756501,2.04019444789,100.0,-0.517718515911,-0.197883521637,-0.0187912646516,1.79053907466,-0.00958737992428,0.112364092713,0.00498543756063,0.0
1.300438,0.0471699092275,-0.59633503129,0.101626227197,0.740912720549,-0.093189332864,1.3924710602,2.03981095269,100.0,-0.518869001502,-0.197883521637,-0.0184077694546,1.79015557946,-0.00958737992428,0.113131083107,0.00498543756063,0.0
1.310181,0.0460194236366,-0.595951536093,0.102009722394,0.739762234958,-0.093189332864,1.3924710602,2.03981095269,100.0,-0.518485506305,-0.198650512031,-0.0187912646516,1.78938858907,-0.0107378655152,0.113131083107,0.0053689327576,0.0
1.320192,0.0456359284396,-0.595568040897,0.102009722394,0.739762234958,-0.0924223424701,1.3924710602,2.03981095269,100.0,-0.518102011108,-0.198650512031,-0.0191747598486,1.79015557946,-0.0107378655152,0.111980597516,0.00498543756063,0.0
1.330179,0.0460194236366,-0.59633503129,0.102009722394,0.739762234958,-0.093189332864,1.39208756501,2.04057794308,100.0,-0.518102011108,-0.198650512031,-0.0184077694546,1.78938858907,-0.0103543703182,0.11274758791,0.0053689327576,0.0
1.340177,0.0460194236366,-0.595951536093,0.101626227197,0.739762234958,-0.0928058376671,1.39208756501,2.04019444789,100.0,-0.518102011108,-0.198650512031,-0.0184077694546,1.78977208427,-0.0103543703182,0.111980597516,0.00460194236366,0.0
1.350435,0.0460194236366,-0.595568040897,0.101242732,0.739378739761,-0.093189332864,1.3924710602,2.03981095269,100.0,-0.517718515911,-0.198650512031,-0.0180242742577,1.78977208427,-0.0103543703182,0.111980597516,0.0053689327576,0.0
1.360179,0.0460194236366,-0.59633503129,0.102009722394,0.740145730155,-0.0920388472731,1.39170406981,2.04019444789,100.0,-0.518485506305,-0.198650512031,-0.0187912646516,1.79015557946,-0.0111213607122,0.111980597516,0.00498543756063,0.0
1.370173,0.0460194236366,-0.595951536093,0.102009722394,0.740145730155,-0.0924223424701,1.39208756501,2.03981095269,100.0,-0.517335020714,-0.198267016834,-0.0184077694546,1.79015557946,-0.0103543703182,0.112364092713,0.0053689327576,0.0
1.380179,0.0464029188335,-0.59633503129,0.102009722394,0.740912720549,-0.0920388472731,1.39208756501,2.04019444789,100.0,-0.517718515911,-0.198650512031,-0.0191747598486,1.79092256986,-0.0103543703182,0.11274758791,0.00498543756063,0.0
1.390174,0.0467864140305,-0.596718526487,0.102009722394,0.739762234958,-0.093572828061,1.39208756501,2.04019444789,100.0,-0.517718515911,-0.198650512031,-0.0184077694546,1.78977208427,-0.00997087512126,0.112364092713,0.00498543756063,0.0
1.400175,0.0464029188335,-0.596718526487,0.102009722394,0.740145730155,-0.093189332864,1.39170406981,2.04019444789,100.0,-0.517718515911,-0.198267016834,-0.0184077694546,1.79015557946,-0.0103543703182,0.112364092713,0.0053689327576,0.0
1.410174,0.0460194236366,-0.59633503129,0.102393217591,0.740145730155,-0.093189332864,1.39170406981,2.04019444789,100.0,-0.517718515911,-0.198267016834,-0.0180242742577,1.78977208427,-0.0107378655152,0.111980597516,0.0053689327576,0.0
1.420190,0.0467864140305,-0.59633503129,0.102009722394,0.739762234958,-0.0928058376671,1.39208756501,2.04019444789,100.0,-0.518869001502,-0.198650512031,-0.0187912646516,1.79015557946,-0.0111213607122,0.111980597516,0.00498543756063,0.0
1.430176,0.0460194236366,-0.595951536093,0.102776712788,0.740145730155,-0.0928058376671,1.3924710602,2.03981095269,100.0,-0.518102011108,-0.198650512031,-0.0176407790607,1.78938858907,-0.0103543703182,0.111980597516,0.0053689327576,0.0
1.440175,0.0460194236366,-0.595951536093,0.102009722394,0.739762234958,-0.0920388472731,1.3924710602,2.03981095269,100.0,-0.517718515911,-0.198267016834,-0.0187912646516,1.78938858907,-0.0107378655152,0.111980597516,0.00460194236366,0.0
1.450173,0.0460194236366,-0.59633503129,0.101242732,0.739762234958,-0.0928058376671,1.39170406981,2.04019444789,100.0,-0.518485506305,-0.198267016834,-0.0187912646516,1.79015557946,-0.00997087512126,0.112364092713,0.00498543756063,0.0
1.460177,0.0464029188335,-0.595951536093,0.101242732,0.740145730155,-0.0928058376671,1.39208756501,2.04019444789,100.0,-0.518485506305,-0.197883521637,-0.0187912646516,1.78938858907,-0.0103543703182,0.111980597516,0.00498543756063,0.0
1.470206,0.0464029188335,-0.595951536093,0.101242732,0.740529225352,-0.093572828061,1.39132057461,2.03981095269,100.0,-0.517718515911,-0.198267016834,-0.0184077694546,1.78938858907,-0.0107378655152,0.110830111925,0.00498543756063,0.0
1.480186,0.0467864140305,-0.595951536093,0.100859236803,0.739762234958,-0.093189332864,1.39208756501,2.03942745749,100.0,-0.517718515911,-0.198267016834,-0.0187912646516,1.78977208427,-0.00997087512126,0.111980597516,0.00575242795457,0.0
1.490217,0.0460194236366,-0.595951536093,0.102009722394,0.740529225352,-0.0924223424701,1.39208756501,2.03981095269,100.0,-0.518102011108,-0.198650512031,-0.0187912646516,1.78977208427,-0.0111213607122,0.11274758791,0.00498543756063,0.0
1.500180,0.0464029188335,-0.596718526487,0.101626227197,0.739762234958,-0.0928058376671,1.39170406981,2.04019444789,100.0,-0.517718515911,-0.198267016834,-0.0187912646516,1.78977208427,-0.0107378655152,0.111980597516,0.00460194236366,0.0
1.510185,0.0464029188335,-0.595951536093,0.101626227197,0.739762234958,-0.093956323258,1.39170406981,2.03981095269,100.0,-0.518102011108,-0.198267016834,-0.0191747598486,1.78977208427,-0.0107378655152,0.111980597516,0.00498543756063,0.0
1.520704,0.0460194236366,-0.59633503129,0.102393217591,0.739762234958,-0.0924223424701,1.39208756501,2.03942745749,100.0,-0.518102011108,-0.198267016834,-0.0191747598486,1.79015557946,-0.0103543703182,0.111213607122,0.00498543756063,0.0
1.530180,0.0460194236366,-0.59633503129,0.100859236803,0.740529225352,-0.0924223424701,1.39208756501,2.03942745749,100.0,-0.517718515911,-0.199034007228,-0.0184077694546,1.78977208427,-0.0103543703182,0.11274758791,0.0053689327576,0.0
1.540177,0.0456359284396,-0.595951536093,0.100859236803,0.739762234958,-0.0928058376671,1.3924710602,2.03981095269,100.0,-0.517335020714,-0.198650512031,-0.0191747598486,1.79015557946,-0.00997087512126,0.111597102319,0.00575242795457,0.0
1.550177,0.0460194236366,-0.595951536093,0.101626227197,0.740529225352,-0.0928058376671,1.39170406981,2.03981095269,100.0,-0.517718515911,-0.197883521637,-0.0184077694546,1.78938858907,-0.00997087512126,0.112364092713,0.0053689327576,0.0
1.560177,0.0467864140305,-0.595951536093,0.101626227197,0.740529225352,-0.0928058376671,1.3924710602,2.03942745749,100.0,-0.518102011108,-0.198650512031,-0.0180242742577,1.78977208427,-0.0103543703182,0.111597102319,0.0053689327576,0.0
1.570542,0.0460194236366,-0.596718526487,0.102009722394,0.739762234958,-0.0928058376671,1.39208756501,2.04019444789,100.0,-0.517718515911,-0.198267016834,-0.0187912646516,1.78938858907,-0.0103543703182,0.112364092713,0.00498543756063,0.0
